証券コード,年度,売上高,営業利益,営業利益率(%),EPS,営業CF,現金等,一株配当,配当性向(%),自己資本比率(%)
4013,2025/12,5370470000,1521377000,28.33,51.52,2201400000,2994739000,10,19.4,74.6
4014,2025/07,1270151000,-34721000,-2.73,-11.07,-115413000,596082000,-,-,62.5
4015,2025/08,10234033000,731430000,7.15,9.07,1408641000,4373643000,-,0,46.5
4016,2025/11,5117826000,169243000,3.31,47.69,308156000,813804000,30,62.9,34.3
4017,2025/02,2507008000,103126000,4.11,15.3,22925000,2440590000,,,32.8
4018,2025/06,686088000,37501000,5.47,11.9,16074000,621324000,10,84,77.8
4019,2025/12,3817816000,291225000,7.63,23.74,962000,1105781000,6,25.3,60.5
4020,2025/12,1159416000,-81816000,-7.06,-47.01,17245000,467438000,-,-,85.7
4021,2025/03,251365000000,56833000000,22.61,313.26,59178000000,27454000000,174,82.2,70.5
4022,2025/03,45421000000,4736000000,10.43,398.7,5038000000,5054000000,24,36.6,60.8
4023,2025/03,162015000000,9428000000,5.82,149.66,29525000000,21500000000,86.7,250.2,60.6
4025,2025/12,41977000000,3163000000,7.54,388.99,2310000000,7256000000,75,40.7,65.3
4026,2025/04,27405000000,1786000000,6.52,158.14,3091000000,1439000000,44,27.8,42
4027,2025/03,55737000000,3525000000,6.32,105.46,5056000000,14013000000,38,48.9,66.6
4028,2025/03,145196000000,10482000000,7.22,219.96,18332000000,24948000000,85,38.7,50.8
402A,2025/05,1586835000,-2495052000,-157.23,-44.96,-4329150000,4106833000,,,31.8
4031,2025/03,41369000000,650000000,1.57,39.03,152000000,2051000000,20,54.6,47.5
4040,2025/03,20900000000,1306000000,6.25,505.55,181000000,1703000000,55,10.9,37.4
4041,2025/03,155199000000,16063000000,10.35,272.55,22636000000,21634000000,140,0,64.8
4042,2025/03,1063382000000,98906000000,9.30,182.13,106244000000,138849000000,100,55.1,62.3
4043,2025/03,343073000000,29968000000,8.74,325.08,52368000000,74926000000,100,30.8,54.9
4044,2025/03,144233000000,10629000000,7.37,229.11,23587000000,22040000000,170,74.3,57
4045,2025/12,162312000000,14180000000,8.74,117.02,22294000000,28763000000,65,110.3,74.3
4046,2025/03,96434000000,13246000000,13.74,81.54,17049000000,43314000000,19,17.4,75.1
4047,2025/03,62351000000,4272000000,6.85,56.53,13085000000,20098000000,17,30.1,53.4
4051,2025/09,17927780000,2230646000,12.44,197.49,1227440000,4257275000,99,80.8,45.2
4052,2025/06,497614000,-9374000,-1.88,-6.6,22056000,594196000,,,95.8
4053,2025/12,14835000000,1052000000,7.09,12.58,1354000000,7895000000,-,32.6,66.2
4054,2025/06,5075325000,1004019000,19.78,45.11,811131000,578840000,5,30.5,68.2
4055,2025/09,4103317000,756443000,18.43,67.19,758945000,2599838000,10,14.9,79.5
4056,2025/12,3299035000,-6663000,-0.20,-7.29,150169000,2176092000,,,44.1
4057,2025/05,2864934000,196284000,6.85,34.1,376305000,477307000,,,55.9
4058,2025/12,4858000000,1605000000,33.04,99.31,2020000000,4407000000,20,38.5,61.8
4059,2025/09,438853000,20234000,4.61,5.06,100725000,928339000,,,84.7
4060,2025/12,1830057000,428094000,23.39,46.81,510975000,1767739000,9,19.3,44.8
4061,2025/03,400251000000,14413000000,3.60,-142.73,18620000000,37002000000,100,-,45.2
4062,2025/03,369436000000,47621000000,12.89,120.66,118895000000,390656000000,20,18.5,45.4
4063,2025/03,2561249000000,742105000000,28.97,269.52,881934000000,882736000000,106,75.6,82.6
4064,2025/03,48727000000,3493000000,7.17,237.45,4105000000,13063000000,80,33.7,56.4
4068,2025/06,7984144000,177862000,2.23,52.34,464976000,917631000,-,27.6,55.1
4069,2025/03,2349515000,31254000,1.33,-5.02,-348032000,1706176000,-,-,64.6
4071,2025/09,17084345000,6378692000,37.34,78.6,5154418000,14564506000,29,129,79.4
4072,2025/12,-,-,,270.97,-,-,90,33.2,-
4073,2025/06,1844329000,-80040000,-4.34,-58.39,-229160000,742232000,,,13.5
4074,2025/12,7728364000,445486000,5.76,37.49,576281000,2345908000,-,41.6,61.5
4075,2025/07,1255876000,165849000,13.21,23.95,420532000,1482430000,-,64.2,79.9
4076,2025/05,7004976000,555336000,7.93,147.06,443712000,2966277000,75,51,75.3
4078,2025/03,84409000000,6093000000,7.22,309.16,12005000000,16153000000,135,43.7,63.5
407A,2025/06,17620881000,1710530000,9.71,112.9,-1158035000,2426460000,275.64,222.1,30.2
4080,2025/03,36497000000,-338000000,-0.93,-7.9,274000000,4894000000,-,-,51
4082,2025/03,33641000000,2282000000,6.78,32.63,3498000000,8920000000,26,94,58.6
4088,2025/03,1061124000000,75246000000,7.09,164.87,91767000000,73886000000,75,35,38.6
4091,2025/03,1308024000000,165906000000,12.68,228.2,235147000000,144528000000,51,22.3,40.5
4092,2025/03,38843000000,3342000000,8.60,290.58,6367000000,7628000000,92,40.9,61.8
4093,2025/03,34804369000,1914690000,5.50,37.03,2231696000,9495192000,14,37.8,54.4
4094,2025/03,25441000000,2860915000,11.25,121.15,3304000000,10218395000,75,76,85.6
4095,2025/03,132281000000,14998000000,11.34,112.19,12010000000,52097000000,50,106.1,73
4097,2025/03,98261000000,5969000000,6.07,86.68,6421000000,28760000000,20,23,64.1
4098,2025/03,7794000000,165000000,2.12,67.4,817000000,825000000,10,14.8,36.5
4099,2025/12,70705000000,10869000000,15.37,193.11,10981000000,35484000000,55,61.5,65
409A,2025/03,28866000000,3479000000,12.05,133.81,6121000000,13203000000,90,182.8,37.3
4100,2025/03,31667000000,-648000000,-2.05,-616.43,3820000000,7837000000,,,21.7
4102,2025/03,12843000000,5724000,0.04,67.24,246000000,1670889000,30,98.1,57.8
4107,2025/12,39258000000,9484000000,24.16,127.51,7528000000,4503000000,39,30.7,78.5
4109,2025/03,36288000000,4338000000,11.95,240.95,7115000000,16203000000,170,106.6,73.7
410A,2025/12,2459803000,523639000,21.29,84.25,361039000,2907986000,40.3,-,68.7
4112,2025/03,48578000000,4875000000,10.04,199.99,5669000000,7602000000,45,22.6,60.9
4113,2025/03,29930000000,1887000000,6.30,103.15,4371000000,2982000000,31,30,60.8
4114,2025/03,409346000000,19062000000,4.66,113.9,46974000000,54565000000,114,128.9,70.5
4116,2025/03,124760000000,7004000000,5.61,599.59,4165000000,21696000000,39,26,65
4118,2025/03,807200000000,40050000000,4.96,400.91,41252000000,44631000000,130,52.2,51.2
4119,2025/03,37921166000,176563000,0.47,3202.18,-413957000,3840963000,100,3.1,44.5
4120,2025/03,6622426000,541308000,8.17,277.96,71851000,409418000,70,25.2,64.9
4124,2025/09,1178074000,139087000,11.81,-30.76,206870000,872761000,36,-,88.8
4125,2025/03,16040490000,836260000,5.21,136.98,1671379000,1626575000,43,31.4,59.7
414A,2025/08,8535000000,3026000000,35.45,103.35,1398000000,2796000000,36.2,-,43.8
4151,2025/12,496826000000,203458000000,40.95,128.07,96619000000,218769000000,62,40.5,80.6
415A,2025/12,6923000000,519000000,7.50,1264.08,266000000,2965000000,246.6,19.3,69.9
4165,2025/09,13396474000,1431874000,10.69,26.99,1376503000,6601979000,-,0,49.3
4166,2025/12,819443000,-133365000,-16.28,-50.45,-73855000,762439000,,,70.1
4167,2025/03,2007546000,197862000,9.86,16.62,409779000,1394162000,,,76.6
4168,2025/12,6056126000,882764000,14.58,71.9,776575000,2204480000,13,34.4,59.5
4169,2025/03,6715556000,-3630553000,-54.06,-36.27,220927000,4263507000,-,-,61.2
4170,2025/12,4354800000,29196000,0.67,1.75,287090000,1989244000,-,0,69.9
4171,2025/12,2567624000,318054000,12.39,78.28,223908000,1900490000,60,76.6,79.5
4172,2025/09,2406943000,549606000,22.83,201.13,461223000,1103767000,93,46.2,88.9
4173,2025/02,1848692000,107084000,5.79,13.03,159469000,1251670000,,,58.8
4174,2025/01,9008810000,185628000,2.06,11.2,10127000,2293950000,16,394.3,40.4
4175,2025/01,6500875000,-516473000,-7.94,-99.27,-413218000,3357555000,,,83.6
4176,2025/08,9410783000,256121000,2.72,13.07,255082000,2936000000,-,168.8,31.8
4177,2025/03,5084450000,578502000,11.38,151.08,821930000,2509422000,,,36.5
4178,2025/12,4458053000,100369000,2.25,6.4,114920000,1178521000,,,69
4179,2025/03,691648000,-174243000,-25.19,-45.72,-233992000,414263000,,,27.9
4180,2025/12,43737000000,2976000000,6.80,25.14,3273000000,11734000000,2.25,8.9,61.4
4182,2025/03,773591000000,50851000000,6.57,228.93,75440000000,56985000000,95,74.4,59.7
4183,2025/03,1809164000000,78336000000,4.33,85.28,200501000000,170615000000,75,119,39.4
4186,2025/12,237029000000,47386000000,19.99,278.42,35194000000,69228000000,72,30.4,67.9
4187,2025/11,36265691000,6187165000,17.06,336.68,7094146000,15872597000,75,54.6,78
4188,2025/03,4407405000000,196694000000,4.46,31.64,552847000000,326144000000,32,101.3,29.5
4189,2025/12,115098000000,11248000000,9.77,218.13,13783000000,6719000000,105,112.9,53.6
418A,2025/11,1519616000,175560000,11.55,52.17,252198000,431974000,,,58.7
4192,2025/12,4895537000,-10899000,-0.22,-0.49,78890000,2477419000,,,64
4193,2025/03,9206653000,1106417000,12.02,61.77,1057539000,2625184000,37,101.2,67.6
4194,2025/07,80161000000,21442000000,26.75,400.75,19587000000,72779000000,-,0,70.5
4196,2025/09,2306479000,10849000,0.47,10.76,49220000,1018964000,-,225.2,44
4197,2025/11,4416257000,280298000,6.35,174.91,285624000,1390119000,77,44,62.6
4198,2025/05,5574950000,428199000,7.68,38.99,718378000,1593088000,27,69.2,70.5
4199,2025/08,2316539000,-129648000,-5.60,-51.63,-310079000,1255186000,-,-,30
4202,2025/03,586531000000,61011000000,10.40,181.44,93406000000,64767000000,60,63.4,44.2
4203,2025/03,304773000000,24792000000,8.13,208.91,43711000000,103533000000,95,149.3,69.6
4204,2025/03,1297754000000,107951000000,8.32,195.93,119231000000,120895000000,79,51.3,60.7
4205,2025/03,420647000000,29321000000,6.97,127.43,20781000000,26836000000,70,131.2,66.9
4206,2025/03,248696000000,27408000000,11.02,266.35,26751000000,62450000000,126,71,60.2
4208,2025/03,486802000000,18045000000,3.71,-49.6,35837000000,115442000000,110,-,45.6
4212,2025/03,74231000000,5011000000,6.75,112.05,6211000000,15842000000,70,181.3,68.7
4216,2025/03,85162000000,11121000000,13.06,401.25,11335000000,24059000000,110,40.1,73.4
4218,2025/03,49457000000,2586000000,5.23,96.24,3690000000,14307000000,35,36.4,63.9
4219,2025/03,6297714000,-29237000,-0.46,-4.81,50610000,196107000,,,22.5
421A,2025/12,-,-,,142.06,-,-,,,-
4220,2025/03,128141144000,10488509000,8.19,137.67,11547898000,24447758000,41,84.3,55.7
4221,2025/12,-,-,,335.25,-,-,195,90.5,-
4222,2025/03,15842015000,162420000,1.03,-15.82,1438141000,981503000,-,-,28.8
4224,2025/03,21433000000,870000000,4.06,2.82,1126000000,7555000000,70,-,73.4
4228,2025/03,137072000000,641000000,0.47,-138.26,4753000000,9128000000,3,-,35.9
4229,2025/03,30545000000,2293000000,7.51,289.5,4330000000,9536000000,100,-,78.9
4231,2025/03,49336406000,2833493000,5.74,170.83,5070087000,14229029000,53,34.7,72.3
4234,2025/03,29430148000,-34393000,-0.12,23.12,-319186000,6321548000,18,279.4,53.2
4235,2025/12,20553000000,1621000000,7.89,49.66,2980000000,2257000000,35,0,45.8
4237,2025/03,10620871000,220113000,2.07,9.2,437183000,4152977000,6,65.2,62.7
4238,2025/01,14003488000,1434665000,10.25,117.29,3336858000,6474413000,40,34.1,78.9
423A,2025/09,37022000000,1189000000,3.21,30.53,-6000000,5915000000,5,-,48.8
4240,2025/03,1022740000,108729000,10.63,17.68,148560000,358935000,4,-,90
4241,2025/03,3201630000,80638000,2.52,9.09,132975000,295080000,10,110,36.6
4242,2025/03,44293000000,1163000000,2.63,-807.92,2208000000,5243000000,40,-,31.1
4243,2025/09,4403000000,213371000,4.85,83.56,291215000,1931509000,20,-,74.7
4245,2025/12,48321000000,1272000000,2.63,34.77,1925000000,7569000000,24,68.9,25.3
4246,2025/03,168561000000,10004000000,5.93,91.35,16783000000,23999000000,36,-,56.5
4247,2025/03,3378056000,238593000,7.06,30.56,483074000,1025602000,38,124.3,79.8
4248,2025/12,14491278000,991082000,6.84,63.95,692899000,4277515000,36,56.3,71.4
4249,2025/03,146174000000,4135000000,2.83,-532.36,9348000000,19088000000,105,-,51.1
4250,2025/11,1686930000,123866000,7.34,59,159165000,394565000,17.5,-,56.4
4251,2025/12,20473325000,4286668000,20.94,122.08,3549179000,7538333000,40,75,77.1
4255,2025/12,4831327000,197155000,4.08,83.34,549972000,2024909000,-,0,16.1
4256,2025/03,2241255000,237079000,10.58,19.23,417462000,2071316000,-,0,68.2
4258,2025/12,5936430000,1051604000,17.71,90.84,1301692000,4549867000,15.73,73.2,40.8
4259,2025/03,9811000000,23000000,0.23,-31.25,621000000,3008000000,,,34.3
4260,2025/09,3024742000,28941000,0.96,1.64,11724000,916620000,-,0,54.8
4261,2025/12,4920288000,439411000,8.93,197.44,72409000,1462028000,,,67.2
4262,2025/03,4938823000,1004031000,20.33,97.01,955796000,4182019000,32,-,82.3
4263,2025/06,462988000,-299479000,-64.68,-17.77,-432477000,4398137000,-,-,96
4264,2025/12,6840816000,326122000,4.77,34.3,220003000,2226823000,,,55.7
4265,2025/03,602926000,-303135000,-50.28,-74.59,-225078000,321597000,,,88.2
4267,2025/01,3534661000,315479000,8.93,39.26,768094000,1187610000,44,112.1,44.5
4270,2025/02,9255650000,656651000,7.09,224.78,532054000,2337341000,,,49.9
4272,2025/03,222584000000,20401000000,9.17,107.17,25530000000,57926000000,60,101,71.6
4274,2025/03,2038992000,290729000,14.26,54.92,-33501000,725351000,17,31,71.3
4275,2025/03,36914000000,3046000000,8.25,109.04,4696000000,4768000000,36,33,70.7
4284,2025/12,17359251000,1397151000,8.05,37.89,1880391000,5207496000,14,240.3,52.8
4286,2025/12,39002067000,1404364000,3.60,58.13,905503000,4376712000,18,58.4,31.8
4287,2025/01,2202970000,490291000,22.26,29.55,308151000,1370859000,10,79.9,91.5
4288,2025/03,2971173000,-205473000,-6.92,-115.44,-161769000,663993000,-,-,21.4
428A,2025/08,11288362000,765031000,6.78,34.27,1310050000,893759000,,,20.3
4290,2025/03,63719802000,7961148000,12.49,38.28,7840754000,23396986000,24,73,64.3
4293,2025/12,30308899000,4238536000,13.98,16.83,3373998000,17944740000,18,106.9,69.1
4298,2025/03,-,-,,121.9,-,-,25,20.5,-
4299,2025/03,18066000000,1807000000,10.00,111.62,766000000,8319000000,45,40.4,81.6
429A,2025/03,117974000000,28199000000,23.90,107.76,26227000000,27715000000,-,271.5,69.4
4301,2025/03,68186000000,2798000000,4.10,99.26,433000000,27466000000,40,40.3,56.6
4304,2025/03,11221980000,746503000,6.65,89.91,136184000,4641845000,-,59,45.4
4307,2025/03,764813000000,134907000000,17.64,163.56,130196000000,168597000000,63,70.9,46.7
4308,2025/03,11800312000,916482000,7.77,22.15,2089136000,7832699000,14,63.2,80.1
4310,2025/03,6183000000,257000000,4.16,19.35,1230000000,5539000000,423,2181.5,82.1
4316,2025/03,1494314000,-182808000,-12.23,-55.49,-250376000,155112000,,,40.7
4317,2025/02,10456954000,927436000,8.87,54.09,1686173000,2867336000,15,68.9,74.5
4318,2025/03,32501017000,4533486000,13.95,63.85,4158687000,15007188000,32,57.5,71
4319,2025/03,19196936000,725940000,3.78,25.78,1387705000,5970565000,4,15.5,29.7
431A,2025/12,-,-,,112.83,-,-,,,-
4320,2025/09,15831137000,1411597000,8.92,98.85,986057000,5032751000,52,52.6,65.2
4323,2025/03,29324949000,3188390000,10.87,99.24,1757556000,6742894000,27,27.2,64.4
4324,2025/12,-,-,,-1262.03,-,-,,,-
4326,2025/06,65571087000,4241171000,6.47,91.83,6429839000,16492126000,45,49,70.6
4331,2025/12,35709000000,1622000000,4.54,-5.21,1195000000,6327000000,31,-,34
4333,2025/03,17342598000,1658698000,9.56,65.35,1361035000,9156161000,45,168.3,68
4334,2025/01,3255738000,87858000,2.70,23.59,791459000,1690278000,10,42.4,77.7
4335,2025/06,3732794000,363030000,9.73,110.29,538811000,1226984000,38,29.3,56.5
4337,2025/03,45362000000,2636000000,5.81,104.01,15336000000,46301000000,,,7.1
4341,2025/03,19296000000,279000000,1.45,23.15,241000000,905000000,23,-,44.8
4343,2025/02,87240584000,4344860000,4.98,-91.87,12353100000,6141169000,5,-,12.3
4344,2025/12,9274295000,-1308330000,-14.11,-15.39,426253000,4761506000,,,38.3
4345,2025/03,11821000000,3077000000,26.03,52.45,2842000000,4529000000,25,89.2,75.4
4346,2025/09,28433000000,1820000000,6.40,70.88,1740000000,8447000000,30,-,17.8
4347,2025/03,15533925000,707020000,4.55,46.86,710588000,5621071000,40,164.2,41
4350,2025/03,122387000000,3154000000,2.58,43.18,4459000000,8431000000,12,36.8,23
4351,2025/12,2280554000,74076000,3.25,16.73,1406928000,1379506000,10,59.8,58.1
4356,2025/12,7454059000,1199878000,16.10,160.23,1363024000,5078191000,40,25,76
4360,2025/03,9304000000,-342000000,-3.68,-110.74,108000000,2767000000,12.5,-,81.5
4361,2025/11,8814476000,426645000,4.84,245.11,829948000,1212523000,60,24.5,35.3
4362,2025/03,35663736000,4895383000,13.73,172.07,4087848000,12638852000,74,43,80.5
4365,2025/03,43131000000,9281000000,21.52,2354.09,7767000000,32832000000,400,17,83.4
4366,2025/03,18644000000,848000000,4.55,25.46,2746000000,2775000000,5.33,-,61.1
4367,2025/03,20018256000,566258000,2.83,58.96,4756908000,324825000,100,169.7,61.4
4368,2025/03,69501527000,16230508000,23.35,329.68,22701537000,29237390000,24.33,22.1,73.5
4369,2025/01,18905888000,5256445000,27.80,152.69,3675110000,9439328000,35,22.9,85.5
436A,2025/04,3126231000,1232568000,39.43,60.18,1129876000,923689000,,,46.5
4370,2025/08,1854738000,90640000,4.89,15.29,270208000,1039144000,,,61.6
4371,2025/12,20878460000,2201675000,10.55,89.8,1835427000,2314983000,19,64.3,59.1
4372,2025/12,3054570000,671214000,21.97,94.65,502169000,2581086000,19,20.1,83.9
4373,2025/03,47394000000,10804000000,22.80,33.46,9746000000,13438000000,12.5,-,61.8
4374,2025/12,3256436000,774392000,23.78,146.71,3825730000,5723604000,28,78.1,15
4375,2025/12,-,-,,7.88,-,-,-,0,-
4376,2025/09,14110000000,522000000,3.70,-39.25,908000000,7404000000,,,48.5
4377,2025/12,-,-,,83.27,-,-,25,0,-
4378,2025/10,1824903000,-112744000,-6.18,-49.93,-141195000,847798000,-,-,76.5
4379,2025/12,3384833000,231162000,6.83,18.84,549070000,1664657000,-,17.1,62
4380,2025/01,1294546000,521644000,40.30,70.74,354578000,1939558000,10.5,29.7,68.2
4381,2025/03,706256000,-207489000,-29.38,-121.41,48092000,68058000,,,26.2
4382,2025/04,5929797000,306429000,5.17,-11.79,219035000,3145823000,-,-,56.1
4384,2025/07,61950000000,3819000000,6.16,46.55,4992000000,15547000000,3,32.3,32.6
4385,2025/06,192633000000,27840000000,14.45,159.05,-11949000000,147028000000,,,18.3
4386,2025/03,8769202000,583753000,6.66,84.73,526352000,2207245000,25,29.5,42.2
4387,2025/03,2993718000,14466000,0.48,25.29,-737648000,2653996000,,,13.7
4388,2025/03,1486037000,109035000,7.34,-2.68,101734000,1588951000,-,-,79.6
4389,2025/03,3320014000,936584000,28.21,54.1,1277412000,2669966000,12,22.2,79.6
438A,2025/03,7174418000,143189000,2.00,4,-336453000,1615931000,,,46.1
4390,2025/03,15264000000,4413000000,28.91,197.1,704000000,3918000000,40,20.3,36.3
4391,2025/06,2177041000,408053000,18.74,87.91,437196000,1707231000,18,20.5,84.5
4392,2025/12,13318000000,834000000,6.26,25.82,507000000,1889000000,10,-,55.8
4393,2025/09,12366000000,2154000000,17.42,339.93,2867000000,5212000000,-,0.1,73.2
4394,2025/11,1386816000,189955000,13.70,42.24,252316000,1440766000,20,47.3,89.9
4395,2025/12,8791215000,529660000,6.02,46.45,-498720000,1317098000,10,21.5,48.5
4396,2025/06,26938147000,2218649000,8.24,70.72,2376857000,5119546000,25,53.8,44.1
4397,2025/08,4922684000,269831000,5.48,22.01,442961000,2942807000,,,36.1
4398,2025/06,6103956000,257905000,4.23,32.42,102082000,1426410000,15,113.6,55.5
4401,2025/03,407145000000,41010000000,10.07,245.55,46235000000,107768000000,100,47.8,54.6
4403,2025/03,238310000000,45308000000,19.01,153.88,28975000000,82706000000,45,62.1,78
4404,2025/12,59474000000,1960000000,3.30,943.07,2346000000,9673000000,100,10.6,50.6
4406,2025/03,32703000000,829000000,2.53,14,-224000000,2780000000,4,-,47.4
4409,2025/03,53613000000,1815000000,3.39,73.38,3296000000,5704000000,20,27.2,30.9
4410,2025/03,101006000000,2083000000,2.06,31.46,6145000000,4645000000,42,133.5,37.3
4412,2025/08,1654620000,107256000,6.48,14.32,290705000,1574273000,-,0,67.1
4413,2025/02,11649705000,2460813000,21.12,56.69,1909176000,3486412000,-,149.5,53.1
4414,2025/03,7949168000,1085310000,13.65,118.81,895213000,2128101000,-,13.5,64.8
4415,2025/12,-,-,,68.01,-,-,,,-
4416,2025/03,1554285000,48468000,3.12,2.76,37153000,859557000,,,79.3
4417,2025/03,8801647000,1615034000,18.35,67.24,1018887000,1379536000,20.86,58.9,37.8
4418,2025/06,23055669000,581552000,2.52,25.35,893477000,2777238000,-,62.1,47.4
4419,2025/03,7702356000,950126000,12.34,13,-945209000,4367150000,,,47
441A,2025/04,3925256000,1517563000,38.66,58.76,1025879000,2596507000,8.75,-,83.3
4420,2025/12,12129822000,815111000,6.72,31.18,229135000,3191517000,5.5,17.6,72.1
4421,2025/09,7222984000,356984000,4.94,88.12,299039000,1023623000,27,30.6,52.6
4422,2025/07,690858000,-73387000,-10.62,-9.64,-114534000,708887000,,,77.5
4424,2025/09,2843175000,-361169000,-12.70,-56.6,-451529000,460589000,,,57.7
4425,2025/03,517549000,-800595000,-154.69,-72.85,-815067000,2593858000,-,-,91.7
4427,2025/09,6229675000,391647000,6.29,1.61,98987000,1236914000,,,37.6
4428,2025/12,2040717000,309231000,15.15,34.79,389107000,800070000,16,46,77.9
